Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/critic_... | 0.00357  |
|    gen/train/ent_coef   | 0.000332 |
|    gen/train/ent_coe... | -0.232   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 9.99e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0805   |
|    disc/disc_loss       | 0.0507   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 981      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 142      |
|    gen/rollout/ep_re... | 8.09     |
|    gen/time/episodes    | 5.83e+03 |
|    gen/time/fps         | 7.91e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1e+06    |
|    gen/train/actor_loss | -0.492   |
|    gen/train/critic_... | 0.00351  |
|    gen/train/ent_coef   | 0.000334 |
|    gen/train/ent_coe... | 0.0805   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1e+06    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0747   |
|    disc/disc_loss       | 0.0383   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 982      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 146      |
|    gen/rollout/ep_re... | 8.2      |
|    gen/time/episodes    | 5.84e+03 |
|    gen/time/fps         | 1.17e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1e+06    |
|    gen/train/actor_loss | -0.49    |
|    gen/train/critic_... | 0.00344  |
|    gen/train/ent_coef   | 0.000334 |
|    gen/train/ent_coe... | 0.26     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1e+06    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0885   |
|    disc/disc_loss       | 0.04     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 983      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 152      |
|    gen/rollout/ep_re... | 8.12     |
|    gen/time/episodes    | 5.84e+03 |
|    gen/time/fps         | 1.46e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.49    |
|    gen/train/critic_... | 0.00344  |
|    gen/train/ent_coef   | 0.00034  |
|    gen/train/ent_coe... | -0.0762  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1e+06    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0915   |
|    disc/disc_loss       | 0.0707   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 984      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 158      |
|    gen/rollout/ep_re... | 8.15     |
|    gen/time/episodes    | 5.85e+03 |
|    gen/time/fps         | 6.7e+04  |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.49    |
|    gen/train/critic_... | 0.00342  |
|    gen/train/ent_coef   | 0.000337 |
|    gen/train/ent_coe... | -0.226   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1e+06    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0707   |
|    disc/disc_loss       | 0.0399   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 985      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 160      |
|    gen/rollout/ep_re... | 8.33     |
|    gen/time/episodes    | 5.85e+03 |
|    gen/time/fps         | 9.32e+04 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.488   |
|    gen/train/critic_... | 0.00359  |
|    gen/train/ent_coef   | 0.000338 |
|    gen/train/ent_coe... | 0.0329   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1e+06    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0649   |
|    disc/disc_loss       | 0.0247   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 986      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 160      |
|    gen/rollout/ep_re... | 8.5      |
|    gen/time/episodes    | 5.86e+03 |
|    gen/time/fps         | 1.53e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.483   |
|    gen/train/critic_... | 0.00342  |
|    gen/train/ent_coef   | 0.000333 |
|    gen/train/ent_coe... | 0.14     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.938    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0823   |
|    disc/disc_loss       | 0.0954   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 987      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 164      |
|    gen/rollout/ep_re... | 8.53     |
|    gen/time/episodes    | 5.86e+03 |
|    gen/time/fps         | 1.92e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.484   |
|    gen/train/critic_... | 0.00337  |
|    gen/train/ent_coef   | 0.00034  |
|    gen/train/ent_coe... | -0.0816  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0676   |
|    disc/disc_loss       | 0.0315   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 988      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 167      |
|    gen/rollout/ep_re... | 8.31     |
|    gen/time/episodes    | 5.87e+03 |
|    gen/time/fps         | 7.74e+04 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.482   |
|    gen/train/critic_... | 0.00345  |
|    gen/train/ent_coef   | 0.000336 |
|    gen/train/ent_coe... | -0.0944  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0704   |
|    disc/disc_loss       | 0.0633   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 989      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 170      |
|    gen/rollout/ep_re... | 8.15     |
|    gen/time/episodes    | 5.87e+03 |
|    gen/time/fps         | 1.11e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.481   |
|    gen/train/critic_... | 0.00336  |
|    gen/train/ent_coef   | 0.000335 |
|    gen/train/ent_coe... | 0.106    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0569   |
|    disc/disc_loss       | 0.0426   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 990      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 173      |
|    gen/rollout/ep_re... | 8.39     |
|    gen/time/episodes    | 5.88e+03 |
|    gen/time/fps         | 2.07e+05 |
|    gen/time/time_ela... | 4        |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.479   |
|    gen/train/critic_... | 0.00343  |
|    gen/train/ent_coef   | 0.000327 |
|    gen/train/ent_coe... | -0.406   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.052    |
|    disc/disc_loss       | 0.0719   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 991      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 177      |
|    gen/rollout/ep_re... | 8.79     |
|    gen/time/episodes    | 5.88e+03 |
|    gen/time/fps         | 8.59e+05 |
|    gen/time/time_ela... | 7.5      |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.476   |
|    gen/train/critic_... | 0.0034   |
|    gen/train/ent_coef   | 0.000327 |
|    gen/train/ent_coe... | 0.348    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0753   |
|    disc/disc_loss       | 0.0459   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 992      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 181      |
|    gen/rollout/ep_re... | 8.76     |
|    gen/time/episodes    | 5.89e+03 |
|    gen/time/fps         | 8.76e+04 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.473   |
|    gen/train/critic_... | 0.00339  |
|    gen/train/ent_coef   | 0.000332 |
|    gen/train/ent_coe... | -0.109   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0649   |
|    disc/disc_loss       | 0.0223   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 993      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 183      |
|    gen/rollout/ep_re... | 9.08     |
|    gen/time/episodes    | 5.89e+03 |
|    gen/time/fps         | 1.38e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.47    |
|    gen/train/critic_... | 0.00338  |
|    gen/train/ent_coef   | 0.000332 |
|    gen/train/ent_coe... | 0.0786   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0738   |
|    disc/disc_loss       | 0.0385   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 994      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 187      |
|    gen/rollout/ep_re... | 9.32     |
|    gen/time/episodes    | 5.9e+03  |
|    gen/time/fps         | 2e+05    |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.469   |
|    gen/train/critic_... | 0.00345  |
|    gen/train/ent_coef   | 0.000331 |
|    gen/train/ent_coe... | -0.232   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0526   |
|    disc/disc_loss       | 0.0323   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 995      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 9.56     |
|    gen/time/episodes    | 5.9e+03  |
|    gen/time/fps         | 7.38e+04 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.468   |
|    gen/train/critic_... | 0.00333  |
|    gen/train/ent_coef   | 0.000327 |
|    gen/train/ent_coe... | 0.0184   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0837   |
|    disc/disc_loss       | 0.0506   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 996      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 9.72     |
|    gen/time/episodes    | 5.91e+03 |
|    gen/time/fps         | 1.06e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.465   |
|    gen/train/critic_... | 0.00329  |
|    gen/train/ent_coef   | 0.000328 |
|    gen/train/ent_coe... | 0.0399   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0809   |
|    disc/disc_loss       | 0.0457   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 997      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 9.77     |
|    gen/time/episodes    | 5.91e+03 |
|    gen/time/fps         | 1.86e+05 |
|    gen/time/time_ela... | 5        |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.462   |
|    gen/train/critic_... | 0.00334  |
|    gen/train/ent_coef   | 0.000328 |
|    gen/train/ent_coe... | 0.0912   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0621   |
|    disc/disc_loss       | 0.0314   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 998      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 9.71     |
|    gen/time/episodes    | 5.92e+03 |
|    gen/time/fps         | 4.47e+05 |
|    gen/time/time_ela... | 8.5      |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.461   |
|    gen/train/critic_... | 0.00341  |
|    gen/train/ent_coef   | 0.00033  |
|    gen/train/ent_coe... | 0.153    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0972   |
|    disc/disc_loss       | 0.0608   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 999      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 9.45     |
|    gen/time/episodes    | 5.92e+03 |
|    gen/time/fps         | 8.25e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.457   |
|    gen/train/critic_... | 0.00331  |
|    gen/train/ent_coef   | 0.000334 |
|    gen/train/ent_coe... | -0.0258  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0589   |
|    disc/disc_loss       | 0.0399   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1e+03    |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 9.41     |
|    gen/time/episodes    | 5.93e+03 |
|    gen/time/fps         | 1.26e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.457   |
|    gen/train/critic_... | 0.00329  |
|    gen/train/ent_coef   | 0.000335 |
|    gen/train/ent_coe... | 0.182    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.938    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.891    |
|    disc/disc_entropy    | 0.109    |
|    disc/disc_loss       | 0.129    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1e+03    |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 9.5      |
|    gen/time/episodes    | 5.93e+03 |
|    gen/time/fps         | 1.69e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.456   |
|    gen/train/critic_... | 0.00329  |
|    gen/train/ent_coef   | 0.000331 |
|    gen/train/ent_coe... | -0.467   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0772   |
|    disc/disc_loss       | 0.0634   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1e+03    |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 10.6     |
|    gen/time/episodes    | 5.94e+03 |
|    gen/time/fps         | 6.99e+04 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.454   |
|    gen/train/critic_... | 0.00326  |
|    gen/train/ent_coef   | 0.000331 |
|    gen/train/ent_coe... | -0.0217  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.076    |
|    disc/disc_loss       | 0.0653   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1e+03    |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.2     |
|    gen/time/episodes    | 5.94e+03 |
|    gen/time/fps         | 9.96e+04 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.452   |
|    gen/train/critic_... | 0.00328  |
|    gen/train/ent_coef   | 0.00033  |
|    gen/train/ent_coe... | 0.0447   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.938    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0693   |
|    disc/disc_loss       | 0.0573   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1e+03    |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.2     |
|    gen/time/episodes    | 5.95e+03 |
|    gen/time/fps         | 1.72e+05 |
|    gen/time/time_ela... | 5        |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.451   |
|    gen/train/critic_... | 0.00321  |
|    gen/train/ent_coef   | 0.00033  |
|    gen/train/ent_coe... | 0.0666   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.938    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0872   |
|    disc/disc_loss       | 0.0673   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.00e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 10.9     |
|    gen/time/episodes    | 5.95e+03 |
|    gen/time/fps         | 3.07e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.449   |
|    gen/train/critic_... | 0.00325  |
|    gen/train/ent_coef   | 0.000327 |
|    gen/train/ent_coe... | -0.0113  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0588   |
|    disc/disc_loss       | 0.0162   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 10.7     |
|    gen/time/episodes    | 5.96e+03 |
|    gen/time/fps         | 7.55e+04 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.449   |
|    gen/train/critic_... | 0.00322  |
|    gen/train/ent_coef   | 0.000328 |
|    gen/train/ent_coe... | -0.126   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0686   |
|    disc/disc_loss       | 0.0302   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 10.9     |
|    gen/time/episodes    | 5.96e+03 |
|    gen/time/fps         | 1.18e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00334  |
|    gen/train/ent_coef   | 0.000329 |
|    gen/train/ent_coe... | 0.0208   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0647   |
|    disc/disc_loss       | 0.036    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.5     |
|    gen/time/episodes    | 5.97e+03 |
|    gen/time/fps         | 1.47e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00339  |
|    gen/train/ent_coef   | 0.000325 |
|    gen/train/ent_coe... | -0.0144  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0701   |
|    disc/disc_loss       | 0.0421   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 12.1     |
|    gen/time/episodes    | 5.98e+03 |
|    gen/time/fps         | 6.63e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00343  |
|    gen/train/ent_coef   | 0.000328 |
|    gen/train/ent_coe... | 0.0495   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0773   |
|    disc/disc_loss       | 0.0787   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 12.3     |
|    gen/time/episodes    | 5.98e+03 |
|    gen/time/fps         | 9.18e+04 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.446   |
|    gen/train/critic_... | 0.00338  |
|    gen/train/ent_coef   | 0.000333 |
|    gen/train/ent_coe... | 0.236    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0532   |
|    disc/disc_loss       | 0.021    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 12.5     |
|    gen/time/episodes    | 5.98e+03 |
|    gen/time/fps         | 1.53e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.445   |
