Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/actor_loss | -8.53    |
|    gen/train/critic_... | 0.934    |
|    gen/train/ent_coef   | 0.00438  |
|    gen/train/ent_coe... | 0.115    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0101   |
|    disc/disc_loss       | 0.00194  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.03e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 2.26     |
|    gen/time/episodes    | 5.92e+03 |
|    gen/time/fps         | 9.74e+04 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.51    |
|    gen/train/critic_... | 0.918    |
|    gen/train/ent_coef   | 0.00441  |
|    gen/train/ent_coe... | -0.137   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0138   |
|    disc/disc_loss       | 0.00707  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.03e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 2.2      |
|    gen/time/episodes    | 5.92e+03 |
|    gen/time/fps         | 1.62e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.53    |
|    gen/train/critic_... | 0.904    |
|    gen/train/ent_coef   | 0.00444  |
|    gen/train/ent_coe... | 0.124    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0144   |
|    disc/disc_loss       | 0.00285  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.93     |
|    gen/time/episodes    | 5.93e+03 |
|    gen/time/fps         | 7.83e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.47    |
|    gen/train/critic_... | 0.908    |
|    gen/train/ent_coef   | 0.00448  |
|    gen/train/ent_coe... | -0.0369  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0193   |
|    disc/disc_loss       | 0.00622  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.99     |
|    gen/time/episodes    | 5.94e+03 |
|    gen/time/fps         | 7.35e+04 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.47    |
|    gen/train/critic_... | 0.937    |
|    gen/train/ent_coef   | 0.00444  |
|    gen/train/ent_coe... | -0.119   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0156   |
|    disc/disc_loss       | 0.00374  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.97     |
|    gen/time/episodes    | 5.94e+03 |
|    gen/time/fps         | 1.19e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.44    |
|    gen/train/critic_... | 0.939    |
|    gen/train/ent_coef   | 0.00436  |
|    gen/train/ent_coe... | -0.0477  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0123   |
|    disc/disc_loss       | 0.00254  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.95     |
|    gen/time/episodes    | 5.95e+03 |
|    gen/time/fps         | 1.72e+05 |
|    gen/time/time_ela... | 12.5     |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.48    |
|    gen/train/critic_... | 0.992    |
|    gen/train/ent_coef   | 0.00448  |
|    gen/train/ent_coe... | 0.216    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0128   |
|    disc/disc_loss       | 0.0208   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.99     |
|    gen/time/episodes    | 5.95e+03 |
|    gen/time/fps         | 6.17e+04 |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.48    |
|    gen/train/critic_... | 0.974    |
|    gen/train/ent_coef   | 0.00445  |
|    gen/train/ent_coe... | 0.0764   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0284   |
|    disc/disc_loss       | 0.014    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.08     |
|    gen/time/episodes    | 5.96e+03 |
|    gen/time/fps         | 8.21e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -8.52    |
|    gen/train/critic_... | 0.94     |
|    gen/train/ent_coef   | 0.00459  |
|    gen/train/ent_coe... | -0.0683  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0132   |
|    disc/disc_loss       | 0.00982  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.12     |
|    gen/time/episodes    | 5.96e+03 |
|    gen/time/fps         | 1.57e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.54    |
|    gen/train/critic_... | 0.963    |
|    gen/train/ent_coef   | 0.00453  |
|    gen/train/ent_coe... | 0.112    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0111   |
|    disc/disc_loss       | 0.00204  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.21     |
|    gen/time/episodes    | 5.97e+03 |
|    gen/time/fps         | 4.01e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.57    |
|    gen/train/critic_... | 0.974    |
|    gen/train/ent_coef   | 0.0045   |
|    gen/train/ent_coe... | 0.102    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0178   |
|    disc/disc_loss       | 0.00406  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.11     |
|    gen/time/episodes    | 5.97e+03 |
|    gen/time/fps         | 7.25e+04 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.58    |
|    gen/train/critic_... | 0.971    |
|    gen/train/ent_coef   | 0.00459  |
|    gen/train/ent_coe... | -0.284   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0109   |
|    disc/disc_loss       | 0.00253  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.1      |
|    gen/time/episodes    | 5.98e+03 |
|    gen/time/fps         | 1.13e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.56    |
|    gen/train/critic_... | 0.958    |
|    gen/train/ent_coef   | 0.00453  |
|    gen/train/ent_coe... | 0.208    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0176   |
|    disc/disc_loss       | 0.00516  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.04e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.11     |
|    gen/time/episodes    | 5.98e+03 |
|    gen/time/fps         | 1.41e+05 |
|    gen/time/time_ela... | 13.5     |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.54    |
|    gen/train/critic_... | 0.959    |
|    gen/train/ent_coef   | 0.00457  |
|    gen/train/ent_coe... | 0.247    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.019    |
|    disc/disc_loss       | 0.00403  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.02     |
|    gen/time/episodes    | 5.99e+03 |
|    gen/time/fps         | 6.21e+04 |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.51    |
|    gen/train/critic_... | 0.973    |
|    gen/train/ent_coef   | 0.00458  |
|    gen/train/ent_coe... | 0.0646   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0258   |
|    disc/disc_loss       | 0.00644  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.85     |
|    gen/time/episodes    | 5.99e+03 |
|    gen/time/fps         | 8.66e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.5     |
|    gen/train/critic_... | 0.964    |
|    gen/train/ent_coef   | 0.0046   |
|    gen/train/ent_coe... | -0.438   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0138   |
|    disc/disc_loss       | 0.00345  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.88     |
|    gen/time/episodes    | 6e+03    |
|    gen/time/fps         | 1.43e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.47    |
|    gen/train/critic_... | 0.954    |
|    gen/train/ent_coef   | 0.00452  |
|    gen/train/ent_coe... | -0.0118  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00847  |
|    disc/disc_loss       | 0.00155  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.98     |
|    gen/time/episodes    | 6e+03    |
|    gen/time/fps         | 2.71e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.42    |
|    gen/train/critic_... | 0.955    |
|    gen/train/ent_coef   | 0.00448  |
|    gen/train/ent_coe... | -0.132   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0137   |
|    disc/disc_loss       | 0.00445  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.06     |
|    gen/time/episodes    | 6.01e+03 |
|    gen/time/fps         | 6.94e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -8.36    |
|    gen/train/critic_... | 0.972    |
|    gen/train/ent_coef   | 0.00444  |
|    gen/train/ent_coe... | -0.104   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00775  |
|    disc/disc_loss       | 0.00165  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.09     |
|    gen/time/episodes    | 6.01e+03 |
|    gen/time/fps         | 1.07e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.37    |
|    gen/train/critic_... | 0.982    |
|    gen/train/ent_coef   | 0.00447  |
|    gen/train/ent_coe... | 0.168    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0196   |
|    disc/disc_loss       | 0.0311   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.11     |
|    gen/time/episodes    | 6.02e+03 |
|    gen/time/fps         | 1.3e+05  |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.37    |
|    gen/train/critic_... | 0.99     |
|    gen/train/ent_coef   | 0.00446  |
|    gen/train/ent_coe... | 0.245    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0219   |
|    disc/disc_loss       | 0.029    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.19     |
|    gen/time/episodes    | 6.02e+03 |
|    gen/time/fps         | 6.02e+04 |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.39    |
|    gen/train/critic_... | 0.993    |
|    gen/train/ent_coef   | 0.00446  |
|    gen/train/ent_coe... | -0.319   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0126   |
|    disc/disc_loss       | 0.00304  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.05e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.21     |
|    gen/time/episodes    | 6.03e+03 |
|    gen/time/fps         | 8.42e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.42    |
|    gen/train/critic_... | 0.982    |
|    gen/train/ent_coef   | 0.00446  |
|    gen/train/ent_coe... | 0.254    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0108   |
|    disc/disc_loss       | 0.00196  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 2.13     |
|    gen/time/episodes    | 6.03e+03 |
|    gen/time/fps         | 1.36e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.45    |
|    gen/train/critic_... | 0.984    |
|    gen/train/ent_coef   | 0.00452  |
|    gen/train/ent_coe... | 0.125    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0202   |
|    disc/disc_loss       | 0.00688  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.91     |
|    gen/time/episodes    | 6.04e+03 |
|    gen/time/fps         | 2.18e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.5     |
|    gen/train/critic_... | 1.01     |
|    gen/train/ent_coef   | 0.00462  |
|    gen/train/ent_coe... | -0.0544  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0261   |
|    disc/disc_loss       | 0.00944  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.85     |
|    gen/time/episodes    | 6.04e+03 |
|    gen/time/fps         | 6.65e+04 |
|    gen/time/time_ela... | 16       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.53    |
|    gen/train/critic_... | 0.994    |
|    gen/train/ent_coef   | 0.00452  |
|    gen/train/ent_coe... | -0.109   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0201   |
|    disc/disc_loss       | 0.00509  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.73     |
|    gen/time/episodes    | 6.05e+03 |
|    gen/time/fps         | 9.98e+04 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.57    |
|    gen/train/critic_... | 0.998    |
|    gen/train/ent_coef   | 0.00452  |
|    gen/train/ent_coe... | 0.0706   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0238   |
|    disc/disc_loss       | 0.00581  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.63     |
|    gen/time/episodes    | 6.05e+03 |
|    gen/time/fps         | 1.78e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.61    |
|    gen/train/critic_... | 0.994    |
|    gen/train/ent_coef   | 0.00459  |
|    gen/train/ent_coe... | 0.228    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0119   |
|    disc/disc_loss       | 0.00225  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.5      |
|    gen/time/episodes    | 6.06e+03 |
|    gen/time/fps         | 8.28e+05 |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -8.67    |
|    gen/train/critic_... | 1.03     |
|    gen/train/ent_coef   | 0.0045   |
|    gen/train/ent_coe... | -0.666   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0175   |
|    disc/disc_loss       | 0.00548  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.37     |
|    gen/time/episodes    | 6.06e+03 |
|    gen/time/fps         | 7.84e+04 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -8.68    |
|    gen/train/critic_... | 1.04     |
|    gen/train/ent_coef   | 0.00446  |
|    gen/train/ent_coe... | 0.336    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0127   |
|    disc/disc_loss       | 0.00263  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.31     |
|    gen/time/episodes    | 6.07e+03 |
|    gen/time/fps         | 1.26e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -8.76    |
|    gen/train/critic_... | 1.07     |
|    gen/train/ent_coef   | 0.0046   |
|    gen/train/ent_coe... | 0.347    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0177   |
|    disc/disc_loss       | 0.00345  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.27     |
|    gen/time/episodes    | 6.07e+03 |
|    gen/time/fps         | 1.8e+05  |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -8.77    |
