Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 9.92e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.949    |
|    disc/disc_entropy    | 0.0826   |
|    disc/disc_loss       | 0.09     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 196      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 14.2     |
|    gen/time/episodes    | 5.08e+03 |
|    gen/time/fps         | 3.91e+04 |
|    gen/time/time_ela... | 59.4     |
|    gen/time/total_ti... | 1e+06    |
|    gen/train/actor_loss | -0.468   |
|    gen/train/critic_... | 0.00206  |
|    gen/train/ent_coef   | 0.000312 |
|    gen/train/ent_coe... | -0.0411  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 9.97e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0738   |
|    disc/disc_loss       | 0.0404   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 197      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 14       |
|    gen/time/episodes    | 5.11e+03 |
|    gen/time/fps         | 2.77e+04 |
|    gen/time/time_ela... | 54.8     |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.458   |
|    gen/train/critic_... | 0.00201  |
|    gen/train/ent_coef   | 0.000306 |
|    gen/train/ent_coe... | -0.0486  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1e+06    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0903   |
|    disc/disc_loss       | 0.042    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 198      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 13.8     |
|    gen/time/episodes    | 5.14e+03 |
|    gen/time/fps         | 4.49e+04 |
|    gen/time/time_ela... | 52.4     |
|    gen/time/total_ti... | 1.01e+06 |
|    gen/train/actor_loss | -0.449   |
|    gen/train/critic_... | 0.00197  |
|    gen/train/ent_coef   | 0.000303 |
|    gen/train/ent_coe... | 0.0991   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.996    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0747   |
|    disc/disc_loss       | 0.0273   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 199      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 12.6     |
|    gen/time/episodes    | 5.16e+03 |
|    gen/time/fps         | 2.68e+04 |
|    gen/time/time_ela... | 55.5     |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.447   |
|    gen/train/critic_... | 0.002    |
|    gen/train/ent_coef   | 0.000311 |
|    gen/train/ent_coe... | -0.0112  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.01e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0875   |
|    disc/disc_loss       | 0.0444   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 200      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 10       |
|    gen/time/episodes    | 5.19e+03 |
|    gen/time/fps         | 3.15e+04 |
|    gen/time/time_ela... | 59.1     |
|    gen/time/total_ti... | 1.02e+06 |
|    gen/train/actor_loss | -0.445   |
|    gen/train/critic_... | 0.00198  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | -0.0401  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.994    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.072    |
|    disc/disc_loss       | 0.029    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 201      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 7.88     |
|    gen/time/episodes    | 5.21e+03 |
|    gen/time/fps         | 3.08e+04 |
|    gen/time/time_ela... | 52.5     |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.441   |
|    gen/train/critic_... | 0.00199  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | -0.00733 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.02e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.994    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.0761   |
|    disc/disc_loss       | 0.0538   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 202      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 6.37     |
|    gen/time/episodes    | 5.24e+03 |
|    gen/time/fps         | 1.29e+05 |
|    gen/time/time_ela... | 49.3     |
|    gen/time/total_ti... | 1.03e+06 |
|    gen/train/actor_loss | -0.437   |
|    gen/train/critic_... | 0.00201  |
|    gen/train/ent_coef   | 0.000309 |
|    gen/train/ent_coe... | 0.0483   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0844   |
|    disc/disc_loss       | 0.0645   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 203      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 6.51     |
|    gen/time/episodes    | 5.27e+03 |
|    gen/time/fps         | 2.95e+04 |
|    gen/time/time_ela... | 54.7     |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.44    |
|    gen/train/critic_... | 0.0021   |
|    gen/train/ent_coef   | 0.000315 |
|    gen/train/ent_coe... | 0.0673   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.996    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.0638   |
|    disc/disc_loss       | 0.0244   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 204      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 6.44     |
|    gen/time/episodes    | 5.29e+03 |
|    gen/time/fps         | 5.22e+04 |
|    gen/time/time_ela... | 53.1     |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.443   |
|    gen/train/critic_... | 0.00218  |
|    gen/train/ent_coef   | 0.00032  |
|    gen/train/ent_coe... | -0.0222  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.961    |
|    disc/disc_entropy    | 0.0715   |
|    disc/disc_loss       | 0.059    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 205      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 7.33     |
|    gen/time/episodes    | 5.32e+03 |
|    gen/time/fps         | 2.73e+04 |
|    gen/time/time_ela... | 56       |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.443   |
|    gen/train/critic_... | 0.00227  |
|    gen/train/ent_coef   | 0.000323 |
|    gen/train/ent_coe... | 0.0221   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.957    |
|    disc/disc_entropy    | 0.0709   |
|    disc/disc_loss       | 0.0586   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 206      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 9.3      |
|    gen/time/episodes    | 5.34e+03 |
|    gen/time/fps         | 3.46e+04 |
|    gen/time/time_ela... | 57.3     |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00244  |
|    gen/train/ent_coef   | 0.000329 |
|    gen/train/ent_coe... | 0.0738   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0729   |
|    disc/disc_loss       | 0.0573   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 207      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 12.2     |
|    gen/time/episodes    | 5.37e+03 |
|    gen/time/fps         | 2.6e+04  |
|    gen/time/time_ela... | 58       |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -0.453   |
|    gen/train/critic_... | 0.00254  |
|    gen/train/ent_coef   | 0.000339 |
|    gen/train/ent_coe... | -0.0148  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.0764   |
|    disc/disc_loss       | 0.0612   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 208      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 15       |
|    gen/time/episodes    | 5.4e+03  |
|    gen/time/fps         | 4.7e+04  |
|    gen/time/time_ela... | 58.4     |
|    gen/time/total_ti... | 1.06e+06 |
|    gen/train/actor_loss | -0.451   |
|    gen/train/critic_... | 0.00261  |
|    gen/train/ent_coef   | 0.000332 |
|    gen/train/ent_coe... | -0.0126  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.0781   |
|    disc/disc_loss       | 0.0479   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 209      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 14.8     |
|    gen/time/episodes    | 5.42e+03 |
|    gen/time/fps         | 3.03e+04 |
|    gen/time/time_ela... | 54.7     |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -0.444   |
|    gen/train/critic_... | 0.00257  |
|    gen/train/ent_coef   | 0.000331 |
|    gen/train/ent_coe... | 0.0149   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.06e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0797   |
|    disc/disc_loss       | 0.0561   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 210      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 13.9     |
|    gen/time/episodes    | 5.45e+03 |
|    gen/time/fps         | 9.54e+04 |
|    gen/time/time_ela... | 53.6     |
|    gen/time/total_ti... | 1.07e+06 |
|    gen/train/actor_loss | -0.438   |
|    gen/train/critic_... | 0.00241  |
|    gen/train/ent_coef   | 0.000331 |
|    gen/train/ent_coe... | -0.0421  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0903   |
|    disc/disc_loss       | 0.049    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 211      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 11.9     |
|    gen/time/episodes    | 5.47e+03 |
|    gen/time/fps         | 3.18e+04 |
|    gen/time/time_ela... | 53.2     |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -0.433   |
|    gen/train/critic_... | 0.00231  |
|    gen/train/ent_coef   | 0.000323 |
|    gen/train/ent_coe... | -0.0216  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.07e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.996    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.0731   |
|    disc/disc_loss       | 0.0303   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 212      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 9.14     |
|    gen/time/episodes    | 5.5e+03  |
|    gen/time/fps         | 4.82e+04 |
|    gen/time/time_ela... | 53.9     |
|    gen/time/total_ti... | 1.08e+06 |
|    gen/train/actor_loss | -0.425   |
|    gen/train/critic_... | 0.00228  |
|    gen/train/ent_coef   | 0.000319 |
|    gen/train/ent_coe... | -0.0315  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.994    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0746   |
|    disc/disc_loss       | 0.029    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 213      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 8.66     |
|    gen/time/episodes    | 5.53e+03 |
|    gen/time/fps         | 3.23e+04 |
|    gen/time/time_ela... | 54.7     |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -0.421   |
|    gen/train/critic_... | 0.00228  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | -0.00975 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.0685   |
|    disc/disc_loss       | 0.0378   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 214      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 7.88     |
|    gen/time/episodes    | 5.55e+03 |
|    gen/time/fps         | 4.89e+04 |
|    gen/time/time_ela... | 55.3     |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -0.415   |
|    gen/train/critic_... | 0.00226  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | -0.0185  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.0805   |
|    disc/disc_loss       | 0.044    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 215      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 6.76     |
|    gen/time/episodes    | 5.58e+03 |
|    gen/time/fps         | 3.04e+04 |
|    gen/time/time_ela... | 55.3     |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -0.406   |
|    gen/train/critic_... | 0.00228  |
|    gen/train/ent_coef   | 0.000309 |
|    gen/train/ent_coe... | -0.0897  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0767   |
|    disc/disc_loss       | 0.0352   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 216      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 6.83     |
|    gen/time/episodes    | 5.6e+03  |
|    gen/time/fps         | 4.56e+04 |
|    gen/time/time_ela... | 50.2     |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -0.403   |
|    gen/train/critic_... | 0.00226  |
|    gen/train/ent_coef   | 0.000311 |
|    gen/train/ent_coe... | 0.144    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0644   |
|    disc/disc_loss       | 0.0338   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 217      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 7.23     |
|    gen/time/episodes    | 5.63e+03 |
|    gen/time/fps         | 9.01e+05 |
|    gen/time/time_ela... | 49       |
|    gen/time/total_ti... | 1.11e+06 |
|    gen/train/actor_loss | -0.404   |
|    gen/train/critic_... | 0.00225  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | -0.0314  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.0798   |
|    disc/disc_loss       | 0.051    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 218      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 8.12     |
|    gen/time/episodes    | 5.65e+03 |
|    gen/time/fps         | 3.73e+04 |
|    gen/time/time_ela... | 50.2     |
|    gen/time/total_ti... | 1.11e+06 |
|    gen/train/actor_loss | -0.408   |
|    gen/train/critic_... | 0.00229  |
|    gen/train/ent_coef   | 0.000315 |
|    gen/train/ent_coe... | -0.0134  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.11e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0739   |
|    disc/disc_loss       | 0.0595   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 219      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 9.91     |
|    gen/time/episodes    | 5.68e+03 |
|    gen/time/fps         | 6.76e+04 |
|    gen/time/time_ela... | 51.4     |
|    gen/time/total_ti... | 1.12e+06 |
|    gen/train/actor_loss | -0.412   |
|    gen/train/critic_... | 0.00224  |
|    gen/train/ent_coef   | 0.000317 |
|    gen/train/ent_coe... | 0.0207   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.11e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0723   |
|    disc/disc_loss       | 0.0404   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 220      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.2     |
|    gen/time/episodes    | 5.71e+03 |
|    gen/time/fps         | 3.23e+04 |
|    gen/time/time_ela... | 53       |
|    gen/time/total_ti... | 1.12e+06 |
|    gen/train/actor_loss | -0.415   |
|    gen/train/critic_... | 0.00223  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | 0.0124   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.12e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0893   |
|    disc/disc_loss       | 0.0486   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 221      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.8     |
|    gen/time/episodes    | 5.73e+03 |
|    gen/time/fps         | 5.12e+04 |
|    gen/time/time_ela... | 45.5     |
|    gen/time/total_ti... | 1.13e+06 |
|    gen/train/actor_loss | -0.416   |
|    gen/train/critic_... | 0.00224  |
|    gen/train/ent_coef   | 0.000321 |
|    gen/train/ent_coe... | 0.00238  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.12e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.973    |
|    disc/disc_entropy    | 0.089    |
|    disc/disc_loss       | 0.0487   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 222      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.8     |
|    gen/time/episodes    | 5.76e+03 |
|    gen/time/fps         | 8.96e+05 |
|    gen/time/time_ela... | 47.9     |
|    gen/time/total_ti... | 1.13e+06 |
|    gen/train/actor_loss | -0.418   |
|    gen/train/critic_... | 0.00224  |
|    gen/train/ent_coef   | 0.000322 |
|    gen/train/ent_coe... | 0.0162   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.13e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.085    |
|    disc/disc_loss       | 0.0384   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 223      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 11.7     |
|    gen/time/episodes    | 5.78e+03 |
|    gen/time/fps         | 3.56e+04 |
|    gen/time/time_ela... | 56.6     |
|    gen/time/total_ti... | 1.14e+06 |
|    gen/train/actor_loss | -0.413   |
|    gen/train/critic_... | 0.00224  |
|    gen/train/ent_coef   | 0.000319 |
|    gen/train/ent_coe... | -0.0408  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.14e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0732   |
|    disc/disc_loss       | 0.0401   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 224      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 11.3     |
|    gen/time/episodes    | 5.81e+03 |
|    gen/time/fps         | 3.05e+04 |
|    gen/time/time_ela... | 55.5     |
|    gen/time/total_ti... | 1.14e+06 |
|    gen/train/actor_loss | -0.403   |
|    gen/train/critic_... | 0.00215  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | -0.00385 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.14e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0788   |
|    disc/disc_loss       | 0.0481   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 225      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 11.9     |
|    gen/time/episodes    | 5.83e+03 |
|    gen/time/fps         | 4.34e+04 |
|    gen/time/time_ela... | 50.3     |
|    gen/time/total_ti... | 1.15e+06 |
|    gen/train/actor_loss | -0.397   |
|    gen/train/critic_... | 0.00211  |
|    gen/train/ent_coef   | 0.000312 |
|    gen/train/ent_coe... | -0.0323  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.15e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0952   |
|    disc/disc_loss       | 0.0618   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 226      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 13       |
|    gen/time/episodes    | 5.86e+03 |
|    gen/time/fps         | 2.63e+05 |
|    gen/time/time_ela... | 49.4     |
|    gen/time/total_ti... | 1.15e+06 |
|    gen/train/actor_loss | -0.394   |
